Person	Topic	Difficulty	Source	Question_latex	Image1	Image1Caption	Image2	Image2Caption
66007	Phonological Relationships and Analysis	medium	Day 7 Handout, Question 2	Explain whether the rule below would apply to the form shown, and if so, what the effect of the rule would be. Assume the vowel inventory [i], [ɪ], [e], [ɛ], [ɑ], [u], [ʊ], [o], [ɔ]. If the rule doesn't apply, explain why it doesn't.\\~\\/ʊsɔm/~\\{[high vowel]} --> {[unround, front]} / {[front vowel]} C$_0$ \_\_\_~\\ 				
66007	Phonological Relationships and Analysis	very hard	Day 6 Handout, Question 11	What do the two signs below tell you about the phonological status of \underline{handshape} in ASL, and why?\\~\\\begin{figure}[H] \includegraphics{../images/asl_apple.png} \caption{APPLE} \end{figure} \begin{figure}[H] \includegraphics{../images/asl_candy.png} \caption{CANDY} \end{figure}~\\	asl_apple.png	APPLE	asl_candy.png	CANDY
67125	Transcription	easy	Day 2 Handout, Part I, Question 2	Explain why people might legitimately disagree about how many sounds this particular word contains.\\~\\<those>~\\ 				
67125	Articulatory Phonetics	medium	Homework 1, Question 3(b)	Explain why this is or is not a complete phonetic natural class in standard North American English.\\~\\{[j]}, {[w]}~\\ 				
67125	Skewed Distributions	hard	Day 4 Handout, Question 7	Explain how you would go about looking for co-occurrence restrictions in bi-syllabic signs in ASL. (Refer to the data that follows.)\\~\\\begin{figure}[H] \includegraphics{../images/ASL_movement.png} \end{figure}~\\	ASL_movement.png			
67125	Phonological Relationships and Analysis	medium	Day 7 Handout, Question 2	Explain whether the rule below would apply to the form shown, and if so, what the effect of the rule would be. Assume the vowel inventory [i], [ɪ], [e], [ɛ], [ɑ], [u], [ʊ], [o], [ɔ]. If the rule doesn't apply, explain why it doesn't.\\~\\/imɑm/~\\{[high vowel]} --> {[unround, front]} / {[front vowel]} C$_0$ \_\_\_~\\ 				
67125	Phonological Relationships and Analysis	very hard	Day 7 Handout, Question 12	What is the basic analysis of oral and nasal vowels in this dataset, and what are the key pieces of evidence?\\~\\\begin{figure}[H] \includegraphics{../images/english12.png} \end{figure}~\\	english12.png			
67444	Transcription	hard	Day 2 Handout	Is this a reasonable transcription of this word? Explain why.\\~\\<shows>: {[ʃoʊs]}~\\ 				
67444	Articulatory Phonetics	medium	Day 2 Discussion	Describe what the tongue would do / where it would move during each of the vowels in this word.\\~\\<July>~\\ 				
67444	Skewed Distributions	easy	Day 4 Handout, Question 5	Explain why it is possible to predict which of [s] or [ʃʲ] will occur in a new environment in Ukrainian, but not possible to predict which of [s] or [ʃ] will occur in a new environment.\\~\\\begin{figure}[H] \includegraphics{../images/ukrainian.png} \end{figure}~\\	ukrainian.png			
67444	Phonological Relationships and Analysis	very hard	Day 6 Handout, Question 11	What do the two signs below tell you about the phonological status of \underline{handshape} in ASL, and why?\\~\\\begin{figure}[H] \includegraphics{../images/asl_apple.png} \caption{APPLE} \end{figure} \begin{figure}[H] \includegraphics{../images/asl_candy.png} \caption{CANDY} \end{figure}~\\	asl_apple.png	APPLE	asl_candy.png	CANDY
67444	Articulatory Phonetics	medium	Day 2 Discussion	Assuming a Standard North American English inventory, does this vowel need to have tenseness specified if you're giving a prose description? Why or why not?\\~\\{[ɔ]}~\\ 				
67535	Transcription	medium	Day 2 Handout, Part I, Question 11	How would this word be transcribed?\\ Explain how you chose the symbol you used for the vowel sound in this word.\\~\\<square>~\\ 				
67535	Articulatory Phonetics	medium	Day 2 Handout, Part II, Question 9	Explain how to figure out what the sound being produced is in this diagram.\\~\\\begin{figure}[H] \includegraphics{../images/sagittal_m.png} \end{figure}~\\	sagittal_m.png			
67535	Skewed Distributions	hard	Day 4 Handout, Question 7	Explain how you would go about looking for co-occurrence restrictions in bi-syllabic signs in ASL. (Refer to the data that follows.)\\~\\\begin{figure}[H] \includegraphics{../images/ASL_movement.png} \end{figure}~\\	ASL_movement.png			
67535	Phonological Relationships and Analysis	very hard	Day 7 Handout, Question 9	What is the basic analysis of vowel length in this dataset, and what are the key pieces of evidence?\\~\\\begin{figure}[H] \includegraphics{../images/malayalam.png} \end{figure}~\\	malayalam.png			
67535	Articulatory Phonetics	easy	Day 2 Handout, Part II, Question 7	Is the symbol given a reasonable way to transcribe any of the sounds described below? If so, which one? If not, why not? Explain your answer.\\~\\{[t͡ʃ]}~\\\begin{itemize} \item voiceless palatal affricate \item voiced velar nasal \item voiceless glottal fricative \item voiced labiodental fricative \item voiced interdental fricative \item voiced palatal fricative \end{itemize}~\\ 				
67575	Transcription	hard	Day 2 Handout	Is this a reasonable transcription of this word? Explain why.\\~\\<health>: {[hɛlð]}~\\ 				
67575	Articulatory Phonetics	medium	Day 2 Handout, Part II, Question 9	Explain how to figure out what the sound being produced is in this diagram.\\~\\\begin{figure}[H] \includegraphics{../images/sagittal_k.png} \end{figure}~\\	sagittal_k.png			
67575	Skewed Distributions	easy	Day 4 Handout, Question 5	Explain why it is possible to predict which of [s] or [ʃʲ] will occur in a new environment in Ukrainian, but not possible to predict which of [s] or [ʃ] will occur in a new environment.\\~\\\begin{figure}[H] \includegraphics{../images/ukrainian.png} \end{figure}~\\	ukrainian.png			
67575	Phonological Relationships and Analysis	very hard	Day 6 Handout, Question 11	What do the two signs below tell you about the phonological status of \underline{handshape} in ASL, and why?\\~\\\begin{figure}[H] \includegraphics{../images/asl_apple.png} \caption{APPLE} \end{figure} \begin{figure}[H] \includegraphics{../images/asl_candy.png} \caption{CANDY} \end{figure}~\\	asl_apple.png	APPLE	asl_candy.png	CANDY
67575	Transcription	medium	Day 2 Handout, Part I, Question 11	How would this word be transcribed?\\ Explain how you chose the symbol you used for the first consonant sound in this word.\\~\\<puny>~\\ 				
68058	Transcription	medium	Day 2 Handout, Part I, Question 11	How would this word be transcribed?\\ Explain how you chose the symbol you used for the first consonant sound in this word.\\~\\<puny>~\\ 				
68058	Articulatory Phonetics	hard	Day 2 Handout, Part II, Question 3	Explain why the additional vowel below either does or does not belong in the phonetic natural class defined by the original set of SNAE vowels.\\~\\Original set: {[u]}, {[ʊ]}, {[oʊ]}, {[ɔ]}~\\Addition: {[ɑʊ]}~\\ 				
68058	Skewed Distributions	easy	Day 4 Handout, Question 2	Explain why there should only be 8 sequences listed in the answer, even though multiplying 4 x 4 would give you 16 possible sequences.\\~\\\begin{figure}[H] \includegraphics{../images/skew2.png} \end{figure}~\\	skew2.png			
68058	Phonological Relationships and Analysis	very hard	Day 6 Handout, Question 11	What do the two signs below tell you about the phonological status of \underline{handshape} in ASL, and why?\\~\\\begin{figure}[H] \includegraphics{../images/asl_apple.png} \caption{APPLE} \end{figure} \begin{figure}[H] \includegraphics{../images/asl_onion.png} \caption{ONION} \end{figure}~\\	asl_apple.png	APPLE	asl_onion.png	ONION
68058	Articulatory Phonetics	medium	Day 2 Discussion	Describe what the tongue would do / where it would move during each of the vowels in this word.\\~\\<bookmark>~\\ 				
68382	Transcription	hard	Day 2 Handout	Is this a reasonable transcription of this word? Explain why.\\~\\<health>: {[hɛlð]}~\\ 				
68382	Articulatory Phonetics	easy	Quiz 1, Question 12	Explain what this diagram tells you about the articulation of sounds.\\~\\\begin{figure}[H] \includegraphics{../images/spreadglottis_diagram.png} \end{figure}~\\	spreadglottis_diagram.png			
68382	Skewed Distributions	medium	Quiz 3, Question 1	L$_X$ (Language X) has three vowels, [i], [a], and [u]. It has bi-syllabic roots like Kikuyu. It does not allow non-identical high vowels to co-occur. Of the following nine logically possible vocalic sequences, which ones should be unattested in L$_X$? Explain why.\\~\\\begin{itemize} \item {[i...i]} \item {[i...a]} \item {[i...u]} \item {[a...i]} \item {[a...a]} \item {[a...u]} \item {[u...i]} \item {[u...a]} \item {[u...u]} \end{itemize}~\\ 				
68382	Phonological Relationships and Analysis	very hard	Day 6 Handout, Question 11	What do the two signs below tell you about the phonological status of \underline{handshape} in ASL, and why?\\~\\\begin{figure}[H] \includegraphics{../images/asl_apple.png} \caption{APPLE} \end{figure} \begin{figure}[H] \includegraphics{../images/asl_onion.png} \caption{ONION} \end{figure}~\\	asl_apple.png	APPLE	asl_onion.png	ONION
68382	Other (pre-midterm)	medium	Day 3 Handout, Question 3	Explain how you would figure out what the Luiseño form is for the morpheme whose meaning is given below. (To be clear: you do NOT necessarily need to give me the form itself -- just explain the process of figuring it out.)\\~\\‘make / cause’~\\\begin{figure}[H] \includegraphics{../images/luiseno.png} \end{figure}~\\	luiseno.png			
68935	Transcription	hard	Day 2 Handout	Is this a reasonable transcription of this word? Explain why.\\~\\<climb>: {[klɑɪm]}~\\ 				
68935	Articulatory Phonetics	medium	Quiz 2, Question 6	In the pronunciation of this word, which sounds are obstruents and which are sonorants? Explain your answer.\\~\\<fricative>~\\ 				
68935	Skewed Distributions	medium	Day 4 Handout, Question 4	Explain why it's not reasonable to make any of the following claims about Phonologese.\\~\\\begin{figure}[H] \includegraphics{../images/Phonologese.png} \end{figure}~\\	Phonologese.png			
68935	Phonological Relationships and Analysis	very hard	Day 6 Handout, Question 11	What do the two signs below tell you about the phonological status of \underline{handshape} in ASL, and why?\\~\\\begin{figure}[H] \includegraphics{../images/asl_stay.png} \caption{STAY} \end{figure} \begin{figure}[H] \includegraphics{../images/asl_awkward.png} \caption{AWKWARD} \end{figure}~\\	asl_stay.png	STAY	asl_awkward.png	AWKWARD
68935	Transcription	easy	Quiz 1, Question 10	Explain whether this word either does or does not have an [ʃ] sound in it, and why the spelling and pronunciation either do or do not align.\\~\\<super>~\\ 				
70352	Transcription	medium	Day 2 Handout, Part I, Question 11	How would this word be transcribed?\\ Explain how you chose the symbol you used for the vowel sound in this word.\\~\\<frog>~\\ 				
70352	Articulatory Phonetics	medium	Quiz 2, Question 6	In the pronunciation of this word, which sounds are obstruents and which are sonorants? Explain your answer.\\~\\<obstruent>~\\ 				
70352	Skewed Distributions	easy	Day 4 Handout, Question 5	Explain why it is possible to predict which of [s] or [ʃʲ] will occur in a new environment in Ukrainian, but not possible to predict which of [s] or [ʃ] will occur in a new environment.\\~\\\begin{figure}[H] \includegraphics{../images/ukrainian.png} \end{figure}~\\	ukrainian.png			
70352	Phonological Relationships and Analysis	very hard	Day 6 Handout, Question 11	What do the two signs below tell you about the phonological status of \underline{handshape} in ASL, and why?\\~\\\begin{figure}[H] \includegraphics{../images/asl_stay.png} \caption{STAY} \end{figure} \begin{figure}[H] \includegraphics{../images/asl_awkward.png} \caption{AWKWARD} \end{figure}~\\	asl_stay.png	STAY	asl_awkward.png	AWKWARD
70352	Other (pre-midterm)	hard	Day 3 Handout, Question 5	Explain what we mean by saying that linguistic patterns are \underline{productive}.\\~\\ 				
70875	Transcription	medium	Day 2 Handout, Part I, Question 11	How would this word be transcribed?\\ Explain how you chose the symbol you used for the vowel sound in this word.\\~\\<nice>~\\ 				
70875	Articulatory Phonetics	hard	Homework 1, Question 3(a)	Could this image be the result of producing the sound represented by the given IPA symbol? Why or why not?\\~\\{[n]}~\\\begin{figure}[H] \includegraphics{../images/staticpalatography_stop.png} \end{figure}~\\	staticpalatography_stop.png			
70875	Skewed Distributions	medium	Day 4 Handout, Question 3	What evidence is there that there is a pattern in these data, assuming that these are the only CV and VC sequences that occur in some language?\\~\\{[sa]}, {[ʃi]}, {[za]}, {[ʒi]}, {[as]}, {[iʃ]}, {[az]}, {[iʒ]}~\\ 				
70875	Phonological Relationships and Analysis	very hard	Day 6 Handout, Question 11	What do the two signs below tell you about the phonological status of \underline{handshape} in ASL, and why?\\~\\\begin{figure}[H] \includegraphics{../images/asl_apple.png} \caption{APPLE} \end{figure} \begin{figure}[H] \includegraphics{../images/asl_now.png} \caption{NOW} \end{figure}~\\	asl_apple.png	APPLE	asl_now.png	NOW
